client_id,default
49162,0.14891248777376756
981,0.3618035601892977
108345,0.27439982605616886
98673,0.392233274208829
17584,0.5724881927918382
69934,0.7598155574226483
18513,0.27930706842505565
65315,0.48818530590552234
47022,0.24108095221617937
33680,0.7981415928233665
65341,0.19023982139720202
28892,0.11480192395190467
32225,0.6090694152699503
62528,0.8339994828112979
19365,0.1269270940375004
33866,0.34636835870987376
22374,0.26346375840677594
61821,0.5778800425493517
47234,0.8004599758493378
90120,0.2771765914819046
15528,0.6021241223427659
10580,0.7168569286422959
29234,0.4247082398559097
99701,0.671326313390166
103611,0.2901147197737332
57161,0.2521747906452036
22911,0.4061398747012294
103801,0.1816975393663891
27870,0.19267846519839527
16950,0.3901453713768528
104161,0.6251563895967852
104888,0.36596759349486546
70706,0.12528029888366113
77941,0.24308664672270242
100395,0.2845870408515421
16019,0.5134742411108237
101186,0.31535553295513036
16452,0.7640316945078532
38030,0.8065881097075155
106527,0.5170757606830505
107713,0.5202425535965477
2531,0.35159059740541093
84537,0.532784032233743
110022,0.33972956293829415
15602,0.2860623025980956
47096,0.6371485849508243
76473,0.07423658999754223
56969,0.5474264128164809
65395,0.7885339616765649
56934,0.10325361041265867
19497,0.2904923680602051
101275,0.7084459660360417
13153,0.4150775234787265
5429,0.2681332103433951
66582,0.5905018117262308
48977,0.14729760685276666
83634,0.6570384644828047
34667,0.3781661297118131
18270,0.6860400038649592
90742,0.37003334026516344
9130,0.20967555453288989
78058,0.35747021665561546
93865,0.551791463916412
92583,0.432457373362092
65765,0.6380464870680309
69221,0.40138828490354206
46369,0.2996486599075585
100304,0.4128964728013117
9409,0.8422161322859006
5712,0.5385304914355967
55092,0.6103632675000388
54951,0.5916653065817108
11526,0.7412766169134741
75334,0.4198006011426812
33152,0.6648414334259689
90767,0.3449788043172698
11563,0.46382366047953444
86242,0.4882488664187641
91705,0.21666730697181646
35577,0.7643984722495736
33345,0.36117988253070255
24264,0.39848866195425214
42594,0.410686387874644
67528,0.6657351783754961
24522,0.2951720943511709
102624,0.7504324503110326
43046,0.5869077142341727
15889,0.5973699594165334
107957,0.22582619672669013
2736,0.2602985334451441
69026,0.6222285576253775
5768,0.29544162495868564
14766,0.5405539456876765
4705,0.3048750188986201
58108,0.24818015165418877
78134,0.8535389928658726
91284,0.755264267070866
75717,0.6412776294211753
64162,0.5139198943784947
37562,0.5752481005860215
34966,0.5452766785182888
43660,0.22782286857555642
492,0.18706202929654484
5708,0.3631903983459187
96287,0.25866431412736984
7034,0.5328913111678975
99922,0.5013679317363874
53314,0.49324952705324604
91641,0.05469193176379042
64243,0.3652579289455943
94451,0.25796509842974186
9640,0.8872750704624037
9282,0.36470685048433504
88041,0.8861361654135307
19011,0.860319996398593
71182,0.2368639524650458
102527,0.19239177409894695
100864,0.18313957083917692
72592,0.1561556826450051
52472,0.2895116884677031
46353,0.3109370015297319
68849,0.19566407825393362
76572,0.6236835513501012
10434,0.5419437153347063
81909,0.31737081591246336
61799,0.32735068284926755
103129,0.5288552306568758
27459,0.447055158120891
84276,0.7445304518421177
62005,0.5269795863119074
29688,0.6737494969356964
26781,0.5352931506165576
33061,0.5466880041782446
83473,0.5254646024058995
80996,0.5986473060618567
34979,0.7103191916214624
88165,0.6427873984171298
4144,0.12516347096441516
97825,0.24614785235592332
78095,0.22722827015524333
71878,0.44776409824919544
23169,0.7696209533620335
55717,0.379005830704475
57284,0.5437756393177814
20948,0.49454646414215464
107721,0.46446961779038975
98948,0.23904379827629266
20425,0.826005216905115
102865,0.19010139852451555
57556,0.36455125405958416
32463,0.6418764063101979
105143,0.3763446044334272
57718,0.24814774285961055
31763,0.18432205479422278
35615,0.17392214025782068
96190,0.3411379594564408
67693,0.3312161653638386
10106,0.36561592824130745
38945,0.4153706955130268
100098,0.4106234540961659
107354,0.6575401642831239
49707,0.23808816006511982
109076,0.3172728184135267
72520,0.4066308467947984
77185,0.3230431304675993
69205,0.14394318854668545
59312,0.5281935047992703
46856,0.7966316296342362
38441,0.4366071495095929
2663,0.6346566177205571
5217,0.37125136044525353
22199,0.5669665492937528
76258,0.16978533539105709
19285,0.6195567418463207
35308,0.09104793885147573
4010,0.729777093982784
60194,0.3735063815068252
95891,0.456720055902675
43112,0.42850143968852655
54720,0.1328716772822275
49360,0.5840211582545308
42032,0.1899087999131695
36413,0.20222996974367427
24419,0.711442513682054
47087,0.45411366722338264
56376,0.4274438608015029
47268,0.4241735045316751
8960,0.40825081526658
41842,0.5624518640193535
47812,0.13613836009201755
11406,0.29394257814006597
75339,0.5587501368263381
81032,0.5224738989904305
72769,0.3678517362908751
8971,0.5402300709156297
11002,0.6921154097499279
46326,0.46253023283066114
47394,0.3563466408146931
54915,0.2709855060259555
89485,0.2247749917930748
93866,0.34091053386724346
36069,0.2615509393124489
45765,0.6744123140867426
63426,0.48987227985872683
97298,0.33494188577288747
37043,0.5710431976273332
64118,0.8147108161853117
79626,0.5894653240249147
100276,0.6138569817567231
103365,0.5836535860100563
279,0.404862147740284
25094,0.6264701143110956
18251,0.7116640811889182
23728,0.6490482312211353
94500,0.23672133698372927
49184,0.3411442436535544
66621,0.617522067003565
26946,0.09356862336935387
51033,0.1891164645182991
41135,0.2985740995533175
4282,0.4962981398803608
65384,0.5437615629414032
77046,0.29177935113035774
2437,0.6202037279967695
23038,0.38300742641808816
21796,0.3655003674455512
54977,0.29768093092536047
964,0.5750049416653609
77529,0.7446581386867007
49695,0.5236074201767732
5394,0.33140005999488936
6768,0.6691561394741921
21589,0.1996839144844214
102992,0.5977713559024043
76986,0.14713679988032358
94897,0.4151385886757922
18353,0.6567524080955736
105457,0.7373955660096524
79540,0.10567247410401007
36338,0.32966888683316364
7548,0.7372910770244775
72470,0.44509634068157106
54840,0.7771396932603986
92926,0.26550418896302824
85365,0.3307105612891795
32856,0.7259643873033037
41041,0.7598889689620079
1861,0.19839882022938757
34836,0.5061238073243428
89927,0.2564298349418039
69939,0.423781511046323
41862,0.34063348072480826
68351,0.5886554068630239
4339,0.548213016943107
108042,0.5399125885525168
48616,0.20422718746016946
21886,0.24770053843333603
9275,0.7108199381042445
31249,0.5534098105162993
4912,0.8309998793836931
86759,0.7387129093985112
32666,0.5930738445895188
28327,0.5693643231206539
49771,0.2742986348422249
84470,0.3989948207782921
10300,0.431269707969993
51684,0.19191179295923655
109470,0.18423715326733942
40865,0.42181792656300754
12402,0.31450979275407426
9805,0.7513050706737169
45394,0.7374556143782598
67632,0.6007009409727395
1414,0.8804315859386662
35493,0.48194896515259755
28999,0.3611258181809875
14431,0.4658308278582186
6220,0.7284742095262124
101876,0.12922476535890584
82010,0.6306248364502861
79754,0.4426760992841181
39844,0.2551115826189308
1739,0.32159669689468706
55639,0.08680102408050466
40508,0.7579755599093353
27760,0.6187318678585202
92362,0.7838797381506238
43739,0.23300351776552922
63636,0.5762484946698054
67478,0.3238027104745211
47153,0.2535248507657272
107668,0.05560407838714134
99677,0.2513658606374106
34285,0.4210369956127664
104873,0.1381980128100342
60930,0.6795655381959209
85493,0.29566973037390726
27070,0.692648488725665
91361,0.37518264070116125
93292,0.3757757307934885
72029,0.25516198768004766
102653,0.6646828404214389
75458,0.31206900075298283
97771,0.5469233811542621
5563,0.29828557195694066
64982,0.2878638131592982
4728,0.46276609082264764
37885,0.5172787055174888
1026,0.6783803701640774
16987,0.3805116986505522
12424,0.19320361632248126
98326,0.50587676401405
21476,0.4326157077922522
85777,0.7077532582320719
94367,0.22153519680398365
79417,0.43358630510733837
84675,0.7938669390558113
52307,0.1304283002593352
12581,0.40601267452450585
36460,0.2758104789637542
109429,0.741540438688089
4802,0.5312191496907767
75057,0.2392003514125453
99070,0.15656136936644058
93063,0.5526425020157678
109784,0.691606826931949
74563,0.10197929570142086
28568,0.2649890341052029
19982,0.5450256801599326
104408,0.6777808051741679
363,0.12161128404904649
107478,0.2959793965616468
94054,0.3224494357193543
94420,0.24065350883335365
104267,0.26277170659541704
51069,0.5820656060455955
15703,0.24334075781410872
6267,0.4276409819125621
39005,0.6246032389980867
7778,0.8087104208392929
20691,0.5358467509033615
16784,0.16233127442554462
91806,0.4182589239933584
101032,0.3650586170441372
81141,0.5958831571372212
78719,0.4113299852581577
28614,0.5497061174359781
70537,0.2180027016965828
33929,0.47777771995569096
12081,0.6140998762007314
39687,0.46804929439509585
67292,0.21615605590591988
67830,0.07874160737935537
29128,0.382450405539683
88387,0.23199202517264988
20484,0.4691189485126425
17057,0.19806278233305197
64252,0.3314519457000803
75234,0.3986855126100889
56276,0.6429760569241028
39823,0.6739141481192488
72525,0.2720598390594001
31410,0.4196021966551479
59965,0.7636083037379945
4644,0.3463334024398484
53996,0.250757951161535
7113,0.6658112112173321
59389,0.7649867184287162
95186,0.5196718961742226
93011,0.868592730541406
87766,0.4547311352931231
82564,0.6350279140938395
10103,0.7325072136160375
58501,0.5559026228293145
69039,0.41539785366680887
48780,0.5616445094540407
13722,0.8929130144307104
80449,0.4645650295737141
39682,0.7400725856801335
44893,0.2916885870979315
85282,0.536472044297438
77052,0.4377256923162626
91671,0.2649459013156387
26357,0.11531274137396154
55949,0.2871907183657524
37811,0.1515595957150197
28840,0.2923434017787978
33644,0.5132569397731775
100524,0.3741549342895437
857,0.48387256465465367
97858,0.19430405223459576
50945,0.2514619703074108
103447,0.449919629159969
83334,0.5386705893752533
19733,0.38497727696268413
75344,0.5987946268095359
16559,0.4837098456352607
46277,0.28841238238396083
102903,0.15315803821623927
36836,0.43201243413509544
97656,0.5859807718589441
43491,0.6462816967074724
10341,0.4734207014457699
76772,0.6513542584267081
12001,0.2716736660925851
10313,0.34415817821656447
21987,0.5413429801506211
37671,0.1118049671114761
107331,0.3836864061015266
3236,0.5764564571273784
18499,0.22382375694597903
84831,0.517299242375295
45364,0.2636308642769072
9980,0.6808316650467559
106775,0.43716264107671926
71416,0.6288598810943745
98335,0.23839657226180302
83986,0.6222185920524305
91059,0.421937185875926
100822,0.7787618314678494
73263,0.5561284108298803
7697,0.09340405039961272
63688,0.3965000821707246
101529,0.702173937194305
2340,0.44778176331329306
42519,0.6659703330146807
96899,0.06747616957826816
83966,0.2614440068150609
59532,0.17615531722207162
2038,0.37262042528669886
3790,0.919455690670204
38224,0.65005543857465
10645,0.7428330832235119
107234,0.3835581847175757
83550,0.49499235918215667
80468,0.1833500633107875
74609,0.3404756750824348
84618,0.4478113093179322
27848,0.24620482811431518
76585,0.4277398769441117
35239,0.921742079873492
23316,0.27899887754444835
36763,0.3646457126391204
19032,0.278898074907054
1600,0.24397726807137377
81827,0.47976229421650884
38573,0.3896161803139509
75964,0.28393518812350077
109766,0.38749303244498423
59012,0.7291949891487922
67863,0.24362984715310565
34893,0.6085231234229618
48026,0.26217889465805044
81680,0.34922756329881927
23187,0.6061475817125274
39462,0.5345858460035593
467,0.46480511887767867
22357,0.6873987055526495
57145,0.6497644915209592
2030,0.32270615622416526
15867,0.7739982653006963
877,0.8448435875915237
108477,0.18762774326004317
58462,0.49001438384594853
17775,0.4743479537346038
48421,0.3617691709826401
31720,0.27919794261186104
53709,0.13891459737677636
28010,0.4529771715705905
12436,0.5418246219171619
33166,0.2689567351038806
22183,0.35269516029855275
58550,0.6388597236961262
105743,0.3098949837495074
59445,0.26938402991469895
49853,0.3592957242445234
31321,0.7585111546729133
66911,0.7358418208397245
52971,0.7947100513292336
70863,0.5592219244548801
54209,0.6538848909427725
62591,0.816782885971568
77895,0.6485026552211247
16802,0.11880953916213416
98288,0.29581537852510814
37924,0.11772244610322713
56131,0.4709808585498399
61439,0.4325015133249012
98147,0.6334410453119331
58812,0.3580300367212349
36281,0.5286906860701369
47823,0.6718794297090279
78050,0.43389186613130437
22049,0.8204444393409044
85595,0.30514441679054005
108391,0.2635759451212362
63985,0.4465578964509359
91615,0.3590502450493247
87995,0.7144284621312467
64979,0.8177167290128355
17416,0.7811864938755235
58072,0.3906465999972596
3805,0.4729576803251638
7864,0.19689056713864578
25750,0.29911516704361313
1816,0.33683373907965575
53447,0.291086667790684
14876,0.337538920423603
3470,0.5001530663794833
107625,0.6985001222171249
42740,0.35101317294259643
86236,0.1351420011829138
8910,0.17653204823462265
81216,0.4419164836486179
6542,0.41999165538438044
101610,0.6550399041224865
95098,0.5590774841357734
46602,0.5433467554745022
60010,0.7935999794811543
37417,0.5823052771956913
108224,0.5838680655339388
92184,0.2709794060592155
93984,0.2410572677414796
90729,0.4647934340631936
83649,0.15978464221367317
94714,0.13493576144387046
101041,0.23111092194599414
62686,0.12040746216353793
70981,0.8713977550072101
93321,0.7177087790777331
34322,0.7326088587239769
65148,0.5154068406932507
93776,0.34885197627600667
5855,0.3011269772224581
9495,0.2984398789976308
62243,0.2979418119860309
83391,0.19279477411484067
97788,0.16359241941088135
49094,0.5503204828752439
90205,0.15635230844427891
76994,0.25513259007340217
91867,0.5369782772037038
72218,0.6153823715784397
93590,0.5601053189888829
32707,0.9483346138009621
1257,0.09478760347869256
73887,0.2537311286638542
101392,0.2776805848449329
62839,0.7635182329937877
28746,0.372448324827949
41131,0.9316860550490917
108480,0.4813048205565719
96302,0.177185545844809
109940,0.607646221744293
28590,0.6259758707552695
38304,0.626693535832287
6986,0.0381634652576361
32076,0.3413685809965061
29309,0.16558717387323327
46051,0.5248859614629175
54624,0.06366803591130751
92319,0.3051939171850631
76815,0.6609836098727272
93099,0.18566446978383283
33496,0.6638179413502118
1719,0.1781497026504399
103163,0.30219413349496926
7364,0.5011502330600769
86423,0.08183050527829804
107872,0.3280758435104487
109814,0.23666264486030844
103646,0.58027216103304
24953,0.7738846482627587
31834,0.19887695040979678
80454,0.6770178384551484
84592,0.21192818624589815
58810,0.6989644745049955
25542,0.2551667418440802
98280,0.2978766503674489
